12|"December"|"None"||"None"|||||||||||"23402027"|"244708356"
9|"September"|"None"||"None"|||||||||||"23402027"|"244708365"
10|"October"|"None"||"None"|||||||||||"23402027"|"244708364"
7|"July"|"None"||"None"|||||||||||"23402027"|"244708359"
8|"August"|"None"||"None"|||||||||||"23402027"|"244708355"
5|"May"|"None"||"None"|||||||||||"23402027"|"244708362"
6|"June"|"None"||"None"|||||||||||"23402027"|"244708360"
3|"March"|"None"||"None"|||||||||||"23402027"|"244708361"
4|"April"|"None"||"None"|||||||||||"23402027"|"244708354"
1|"January"|"None"||"None"|||||||||||"23402027"|"244708358"
2|"February"|"None"||"None"|||||||||||"23402027"|"244708357"
12|"December"|"None"||"None"|||||||||||"23401972"|"244707696"
11|"November"|"None"||"None"|||||||||||"23401972"|"244707703"
10|"October"|"None"||"None"|||||||||||"23401972"|"244707704"
9|"September"|"None"||"None"|||||||||||"23401972"|"244707705"
8|"August"|"None"||"None"|||||||||||"23401972"|"244707695"
7|"July"|"None"||"None"|||||||||||"23401972"|"244707699"
6|"June"|"None"||"None"|||||||||||"23401972"|"244707700"
5|"May"|"None"||"None"|||||||||||"23401972"|"244707702"
4|"April"|"None"||"None"|||||||||||"23401972"|"244707694"
3|"March"|"None"||"None"|||||||||||"23401972"|"244707701"
2|"February"|"None"||"None"|||||||||||"23401972"|"244707697"
1|"January"|"None"||"None"|||||||||||"23401972"|"244707698"
12|"December"|"None"||"None"|||||||||||"23401973"|"244707707"
11|"November"|"None"||"None"|||||||||||"23401973"|"244707711"
10|"October"|"None"||"None"|||||||||||"23401973"|"244707708"
9|"September"|"None"||"None"|||||||||||"23401973"|"244707713"
8|"August"|"None"||"None"|||||||||||"23401973"|"244707716"
7|"July"|"None"||"None"|||||||||||"23401973"|"244707714"
6|"June"|"None"||"None"|||||||||||"23401973"|"244707709"
5|"May"|"None"||"None"|||||||||||"23401973"|"244707717"
4|"April"|"None"||"None"|||||||||||"23401973"|"244707710"
3|"March"|"None"||"None"|||||||||||"23401973"|"244707706"
2|"February"|"None"||"None"|||||||||||"23401973"|"244707715"
1|"January"|"None"||"None"|||||||||||"23401973"|"244707712"
12|"December"|"None"||"None"|||||||||||"23401974"|"244707722"
11|"November"|"None"||"None"|||||||||||"23401974"|"244707725"
10|"October"|"None"||"None"|||||||||||"23401974"|"244707719"
9|"September"|"None"||"None"|||||||||||"23401974"|"244707721"
8|"August"|"None"||"None"|||||||||||"23401974"|"244707728"
7|"July"|"None"||"None"|||||||||||"23401974"|"244707720"
6|"June"|"None"||"None"|||||||||||"23401974"|"244707726"
5|"May"|"None"||"None"|||||||||||"23401974"|"244707723"
4|"April"|"None"||"None"|||||||||||"23401974"|"244707727"
3|"March"|"None"||"None"|||||||||||"23401974"|"244707718"
2|"February"|"None"||"None"|||||||||||"23401974"|"244707724"
1|"January"|"None"||"None"|||||||||||"23401974"|"244707729"
12|"December"|"None"||"None"|||||||||||"23401975"|"244707730"
11|"November"|"None"||"None"|||||||||||"23401975"|"244707737"
10|"October"|"None"||"None"|||||||||||"23401975"|"244707740"
9|"September"|"None"||"None"|||||||||||"23401975"|"244707733"
8|"August"|"None"||"None"|||||||||||"23401975"|"244707739"
7|"July"|"None"||"None"|||||||||||"23401975"|"244707732"
6|"June"|"None"||"None"|||||||||||"23401975"|"244707734"
5|"May"|"None"||"None"|||||||||||"23401975"|"244707731"
4|"April"|"None"||"None"|||||||||||"23401975"|"244707735"
3|"March"|"None"||"None"|||||||||||"23401975"|"244707741"
2|"February"|"None"||"None"|||||||||||"23401975"|"244707736"
1|"January"|"None"||"None"|||||||||||"23401975"|"244707738"
2|"February"||||||||||||||"23401918"|"244707073"
3|"March"||||||||||||||"23401918"|"244707077"
1|"January"||||||||||||||"23401918"|"244707074"
4|"April"||||||||||||||"23401918"|"244707070"
5|"May"||||||||||||||"23401918"|"244707078"
6|"June"||||||||||||||"23401918"|"244707076"
7|"July"||||||||||||||"23401918"|"244707075"
8|"August"||||||||||||||"23401918"|"244707071"
9|"September"||||||||||||||"23401918"|"244707081"
10|"October"||||||||||||||"23401918"|"244707080"
11|"November"||||||||||||||"23401918"|"244707079"
12|"December"||||||||||||||"23401918"|"244707072"
12|"December"|"None"||"None"|||||||||||"23401919"|"244707084"
11|"November"|"None"||"None"|||||||||||"23401919"|"244707091"
10|"October"|"None"||"None"|||||||||||"23401919"|"244707092"
9|"September"|"None"||"None"|||||||||||"23401919"|"244707093"
8|"August"|"None"||"None"|||||||||||"23401919"|"244707083"
6|"June"|"None"||"None"|||||||||||"23401919"|"244707088"
7|"July"|"None"||"None"|||||||||||"23401919"|"244707087"
5|"May"|"None"||"None"|||||||||||"23401919"|"244707090"
4|"April"|"None"||"None"|||||||||||"23401919"|"244707082"
3|"March"|"None"||"None"|||||||||||"23401919"|"244707089"
2|"February"|"None"||"None"|||||||||||"23401919"|"244707085"
1|"January"|"None"||"None"|||||||||||"23401919"|"244707086"
2|"February"||||||||||||||"23401920"|"244707097"
3|"March"||||||||||||||"23401920"|"244707101"
1|"January"||||||||||||||"23401920"|"244707098"
4|"April"||||||||||||||"23401920"|"244707094"
5|"May"||||||||||||||"23401920"|"244707102"
6|"June"||||||||||||||"23401920"|"244707100"
7|"July"||||||||||||||"23401920"|"244707099"
8|"August"||||||||||||||"23401920"|"244707095"
9|"September"||||||||||||||"23401920"|"244707105"
10|"October"||||||||||||||"23401920"|"244707104"
11|"November"||||||||||||||"23401920"|"244707103"
12|"December"||||||||||||||"23401920"|"244707096"
12|"December"|"None"||"None"|||||||||||"23401921"|"244707108"
11|"November"|"None"||"None"|||||||||||"23401921"|"244707115"
10|"October"|"None"||"None"|||||||||||"23401921"|"244707116"
9|"September"|"None"||"None"|||||||||||"23401921"|"244707117"
8|"August"|"None"||"None"|||||||||||"23401921"|"244707107"
7|"July"|"None"||"None"|||||||||||"23401921"|"244707111"
6|"June"|"None"||"None"|||||||||||"23401921"|"244707112"
5|"May"|"None"||"None"|||||||||||"23401921"|"244707114"
4|"April"|"None"||"None"|||||||||||"23401921"|"244707106"
3|"March"|"None"||"None"|||||||||||"23401921"|"244707113"
2|"February"|"None"||"None"|||||||||||"23401921"|"244707109"
1|"January"|"None"||"None"|||||||||||"23401921"|"244707110"
2|"February"||||||||||||||"23401922"|"244707121"
3|"March"||||||||||||||"23401922"|"244707125"
1|"January"||||||||||||||"23401922"|"244707122"
4|"April"||||||||||||||"23401922"|"244707118"
5|"May"||||||||||||||"23401922"|"244707126"
6|"June"||||||||||||||"23401922"|"244707124"
7|"July"||||||||||||||"23401922"|"244707123"
8|"August"||||||||||||||"23401922"|"244707119"
9|"September"||||||||||||||"23401922"|"244707129"
10|"October"||||||||||||||"23401922"|"244707128"
11|"November"||||||||||||||"23401922"|"244707127"
12|"December"||||||||||||||"23401922"|"244707120"
2|"February"||||||||||||||"23401923"|"244707133"
3|"March"||||||||||||||"23401923"|"244707137"
1|"January"||||||||||||||"23401923"|"244707134"
4|"April"||||||||||||||"23401923"|"244707130"
5|"May"||||||||||||||"23401923"|"244707138"
6|"June"||||||||||||||"23401923"|"244707136"
7|"July"||||||||||||||"23401923"|"244707135"
8|"August"||||||||||||||"23401923"|"244707131"
9|"September"||||||||||||||"23401923"|"244707141"
10|"October"||||||||||||||"23401923"|"244707140"
11|"November"||||||||||||||"23401923"|"244707139"
12|"December"||||||||||||||"23401923"|"244707132"
2|"February"||||||||||||||"23401924"|"244707145"
3|"March"||||||||||||||"23401924"|"244707149"
1|"January"||||||||||||||"23401924"|"244707146"
4|"April"||||||||||||||"23401924"|"244707142"
5|"May"||||||||||||||"23401924"|"244707150"
6|"June"||||||||||||||"23401924"|"244707148"
7|"July"||||||||||||||"23401924"|"244707147"
8|"August"||||||||||||||"23401924"|"244707143"
9|"September"||||||||||||||"23401924"|"244707153"
10|"October"||||||||||||||"23401924"|"244707152"
11|"November"||||||||||||||"23401924"|"244707151"
12|"December"||||||||||||||"23401924"|"244707144"
11|"November"|"None"||"None"|||||||||||"23402028"|"244708370"
12|"December"|"None"||"None"|||||||||||"23402028"|"244708376"
9|"September"|"None"||"None"|||||||||||"23402028"|"244708368"
10|"October"|"None"||"None"|||||||||||"23402028"|"244708373"
7|"July"|"None"||"None"|||||||||||"23402028"|"244708377"
8|"August"|"None"||"None"|||||||||||"23402028"|"244708375"
5|"May"|"None"||"None"|||||||||||"23402028"|"244708366"
6|"June"|"None"||"None"|||||||||||"23402028"|"244708369"
3|"March"|"None"||"None"|||||||||||"23402028"|"244708374"
4|"April"|"None"||"None"|||||||||||"23402028"|"244708367"
1|"January"|"None"||"None"|||||||||||"23402028"|"244708372"
2|"February"|"None"||"None"|||||||||||"23402028"|"244708371"
11|"November"|"None"||"None"|||||||||||"23402029"|"244708389"
12|"December"|"None"||"None"|||||||||||"23402029"|"244708382"
9|"September"|"None"||"None"|||||||||||"23402029"|"244708387"
10|"October"|"None"||"None"|||||||||||"23402029"|"244708379"
7|"July"|"None"||"None"|||||||||||"23402029"|"244708384"
8|"August"|"None"||"None"|||||||||||"23402029"|"244708381"
5|"May"|"None"||"None"|||||||||||"23402029"|"244708383"
6|"June"|"None"||"None"|||||||||||"23402029"|"244708388"
3|"March"|"None"||"None"|||||||||||"23402029"|"244708380"
4|"April"|"None"||"None"|||||||||||"23402029"|"244708385"
1|"January"|"None"||"None"|||||||||||"23402029"|"244708378"
2|"February"|"None"||"None"|||||||||||"23402029"|"244708386"
11|"November"|"None"||"None"|||||||||||"23402030"|"244708399"
12|"December"|"None"||"None"|||||||||||"23402030"|"244708392"
9|"September"|"None"||"None"|||||||||||"23402030"|"244708401"
10|"October"|"None"||"None"|||||||||||"23402030"|"244708400"
7|"July"|"None"||"None"|||||||||||"23402030"|"244708395"
8|"August"|"None"||"None"|||||||||||"23402030"|"244708391"
5|"May"|"None"||"None"|||||||||||"23402030"|"244708398"
6|"June"|"None"||"None"|||||||||||"23402030"|"244708396"
3|"March"|"None"||"None"|||||||||||"23402030"|"244708397"
4|"April"|"None"||"None"|||||||||||"23402030"|"244708390"
1|"January"|"None"||"None"|||||||||||"23402030"|"244708394"
2|"February"|"None"||"None"|||||||||||"23402030"|"244708393"
12|"December"|"None"||"None"|||||||||||"23401950"|"244707432"
11|"November"|"None"||"None"|||||||||||"23401950"|"244707439"
10|"October"|"None"||"None"|||||||||||"23401950"|"244707440"
9|"September"|"None"||"None"|||||||||||"23401950"|"244707441"
8|"August"|"None"||"None"|||||||||||"23401950"|"244707431"
7|"July"|"None"||"None"|||||||||||"23401950"|"244707435"
6|"June"|"None"||"None"|||||||||||"23401950"|"244707436"
5|"May"|"None"||"None"|||||||||||"23401950"|"244707438"
4|"April"|"None"||"None"|||||||||||"23401950"|"244707430"
3|"March"|"None"||"None"|||||||||||"23401950"|"244707437"
2|"February"|"None"||"None"|||||||||||"23401950"|"244707433"
1|"January"|"None"||"None"|||||||||||"23401950"|"244707434"
2|"February"||||||||||||||"23401951"|"244707445"
3|"March"||||||||||||||"23401951"|"244707449"
1|"January"||||||||||||||"23401951"|"244707446"
4|"April"||||||||||||||"23401951"|"244707442"
5|"May"||||||||||||||"23401951"|"244707450"
7|"July"||||||||||||||"23401951"|"244707447"
6|"June"||||||||||||||"23401951"|"244707448"
8|"August"||||||||||||||"23401951"|"244707443"
9|"September"||||||||||||||"23401951"|"244707453"
10|"October"||||||||||||||"23401951"|"244707452"
11|"November"||||||||||||||"23401951"|"244707451"
12|"December"||||||||||||||"23401951"|"244707444"
2|"February"||||||||||||||"23401952"|"244707457"
3|"March"||||||||||||||"23401952"|"244707461"
1|"January"||||||||||||||"23401952"|"244707458"
4|"April"||||||||||||||"23401952"|"244707454"
5|"May"||||||||||||||"23401952"|"244707462"
7|"July"||||||||||||||"23401952"|"244707459"
6|"June"||||||||||||||"23401952"|"244707460"
8|"August"||||||||||||||"23401952"|"244707455"
9|"September"||||||||||||||"23401952"|"244707465"
10|"October"||||||||||||||"23401952"|"244707464"
11|"November"||||||||||||||"23401952"|"244707463"
12|"December"||||||||||||||"23401952"|"244707456"
12|"December"|"None"||"None"|||||||||||"23401982"|"244707816"
11|"November"|"None"||"None"|||||||||||"23401982"|"244707823"
10|"October"|"None"||"None"|||||||||||"23401982"|"244707824"
9|"September"|"None"||"None"|||||||||||"23401982"|"244707825"
8|"August"|"None"||"None"|||||||||||"23401982"|"244707815"
7|"July"|"None"||"None"|||||||||||"23401982"|"244707819"
6|"June"|"None"||"None"|||||||||||"23401982"|"244707820"
5|"May"|"None"||"None"|||||||||||"23401982"|"244707822"
4|"April"|"None"||"None"|||||||||||"23401982"|"244707814"
3|"March"|"None"||"None"|||||||||||"23401982"|"244707821"
2|"February"|"None"||"None"|||||||||||"23401982"|"244707817"
1|"January"|"None"||"None"|||||||||||"23401982"|"244707818"
1|"January"||||||||||||||"23401983"|"244707830"
2|"February"||||||||||||||"23401983"|"244707829"
3|"March"||||||||||||||"23401983"|"244707833"
4|"April"||||||||||||||"23401983"|"244707826"
5|"May"||||||||||||||"23401983"|"244707834"
6|"June"||||||||||||||"23401983"|"244707832"
7|"July"||||||||||||||"23401983"|"244707831"
8|"August"||||||||||||||"23401983"|"244707827"
9|"September"||||||||||||||"23401983"|"244707837"
10|"October"||||||||||||||"23401983"|"244707836"
11|"November"||||||||||||||"23401983"|"244707835"
12|"December"||||||||||||||"23401983"|"244707828"
1|"January"||||||||||||||"23401984"|"244707842"
2|"February"||||||||||||||"23401984"|"244707841"
3|"March"||||||||||||||"23401984"|"244707845"
4|"April"||||||||||||||"23401984"|"244707838"
5|"May"||||||||||||||"23401984"|"244707846"
6|"June"||||||||||||||"23401984"|"244707844"
7|"July"||||||||||||||"23401984"|"244707843"
8|"August"||||||||||||||"23401984"|"244707839"
9|"September"||||||||||||||"23401984"|"244707849"
10|"October"||||||||||||||"23401984"|"244707848"
11|"November"||||||||||||||"23401984"|"244707847"
12|"December"||||||||||||||"23401984"|"244707840"
12|"December"|"None"||"None"|||||||||||"23401953"|"244707468"
11|"November"|"None"||"None"|||||||||||"23401953"|"244707475"
10|"October"|"None"||"None"|||||||||||"23401953"|"244707476"
9|"September"|"None"||"None"|||||||||||"23401953"|"244707477"
8|"August"|"None"||"None"|||||||||||"23401953"|"244707467"
7|"July"|"None"||"None"|||||||||||"23401953"|"244707471"
6|"June"|"None"||"None"|||||||||||"23401953"|"244707472"
5|"May"|"None"||"None"|||||||||||"23401953"|"244707474"
4|"April"|"None"||"None"|||||||||||"23401953"|"244707466"
3|"March"|"None"||"None"|||||||||||"23401953"|"244707473"
2|"February"|"None"||"None"|||||||||||"23401953"|"244707469"
1|"January"|"None"||"None"|||||||||||"23401953"|"244707470"
2|"February"||||||||||||||"23401954"|"244707481"
3|"March"||||||||||||||"23401954"|"244707485"
1|"January"||||||||||||||"23401954"|"244707482"
4|"April"||||||||||||||"23401954"|"244707478"
5|"May"||||||||||||||"23401954"|"244707486"
6|"June"||||||||||||||"23401954"|"244707484"
7|"July"||||||||||||||"23401954"|"244707483"
8|"August"||||||||||||||"23401954"|"244707479"
9|"September"||||||||||||||"23401954"|"244707489"
10|"October"||||||||||||||"23401954"|"244707488"
11|"November"||||||||||||||"23401954"|"244707487"
12|"December"||||||||||||||"23401954"|"244707480"
12|"December"|"None"||"None"|||||||||||"23401937"|"244707299"
11|"November"|"None"||"None"|||||||||||"23401937"|"244707304"
10|"October"|"None"||"None"|||||||||||"23401937"|"244707308"
9|"September"|"None"||"None"|||||||||||"23401937"|"244707301"
8|"August"|"None"||"None"|||||||||||"23401937"|"244707306"
7|"July"|"None"||"None"|||||||||||"23401937"|"244707298"
6|"June"|"None"||"None"|||||||||||"23401937"|"244707305"
5|"May"|"None"||"None"|||||||||||"23401937"|"244707302"
4|"April"|"None"||"None"|||||||||||"23401937"|"244707300"
3|"March"|"None"||"None"|||||||||||"23401937"|"244707307"
2|"February"|"None"||"None"|||||||||||"23401937"|"244707303"
1|"January"|"None"||"None"|||||||||||"23401937"|"244707309"
12|"December"|"None"||"None"|||||||||||"23401938"|"244707314"
11|"November"|"None"||"None"|||||||||||"23401938"|"244707311"
10|"October"|"None"||"None"|||||||||||"23401938"|"244707320"
9|"September"|"None"||"None"|||||||||||"23401938"|"244707318"
8|"August"|"None"||"None"|||||||||||"23401938"|"244707319"
7|"July"|"None"||"None"|||||||||||"23401938"|"244707310"
6|"June"|"None"||"None"|||||||||||"23401938"|"244707313"
5|"May"|"None"||"None"|||||||||||"23401938"|"244707321"
4|"April"|"None"||"None"|||||||||||"23401938"|"244707317"
3|"March"|"None"||"None"|||||||||||"23401938"|"244707312"
2|"February"|"None"||"None"|||||||||||"23401938"|"244707315"
1|"January"|"None"||"None"|||||||||||"23401938"|"244707316"
12|"December"|"None"||"None"|||||||||||"23401940"|"244707324"
11|"November"|"None"||"None"|||||||||||"23401940"|"244707331"
10|"October"|"None"||"None"|||||||||||"23401940"|"244707332"
9|"September"|"None"||"None"|||||||||||"23401940"|"244707333"
8|"August"|"None"||"None"|||||||||||"23401940"|"244707323"
7|"July"|"None"||"None"|||||||||||"23401940"|"244707327"
6|"June"|"None"||"None"|||||||||||"23401940"|"244707328"
5|"May"|"None"||"None"|||||||||||"23401940"|"244707330"
4|"April"|"None"||"None"|||||||||||"23401940"|"244707322"
3|"March"|"None"||"None"|||||||||||"23401940"|"244707329"
2|"February"|"None"||"None"|||||||||||"23401940"|"244707325"
1|"January"|"None"||"None"|||||||||||"23401940"|"244707326"
12|"December"|"None"||"None"|||||||||||"23401941"|"244707344"
11|"November"|"None"||"None"|||||||||||"23401941"|"244707337"
10|"October"|"None"||"None"|||||||||||"23401941"|"244707340"
9|"September"|"None"||"None"|||||||||||"23401941"|"244707338"
8|"August"|"None"||"None"|||||||||||"23401941"|"244707334"
7|"July"|"None"||"None"|||||||||||"23401941"|"244707336"
6|"June"|"None"||"None"|||||||||||"23401941"|"244707342"
5|"May"|"None"||"None"|||||||||||"23401941"|"244707341"
4|"April"|"None"||"None"|||||||||||"23401941"|"244707335"
3|"March"|"None"||"None"|||||||||||"23401941"|"244707343"
2|"February"|"None"||"None"|||||||||||"23401941"|"244707339"
1|"January"|"None"||"None"|||||||||||"23401941"|"244707345"
12|"December"|"None"||"None"|||||||||||"23401943"|"244707350"
11|"November"|"None"||"None"|||||||||||"23401943"|"244707347"
10|"October"|"None"||"None"|||||||||||"23401943"|"244707356"
9|"September"|"None"||"None"|||||||||||"23401943"|"244707354"
8|"August"|"None"||"None"|||||||||||"23401943"|"244707355"
7|"July"|"None"||"None"|||||||||||"23401943"|"244707346"
6|"June"|"None"||"None"|||||||||||"23401943"|"244707349"
5|"May"|"None"||"None"|||||||||||"23401943"|"244707357"
4|"April"|"None"||"None"|||||||||||"23401943"|"244707353"
3|"March"|"None"||"None"|||||||||||"23401943"|"244707348"
2|"February"|"None"||"None"|||||||||||"23401943"|"244707351"
1|"January"|"None"||"None"|||||||||||"23401943"|"244707352"
1|"January"||||||||||||||"23402004"|"244708082"
2|"February"||||||||||||||"23402004"|"244708081"
3|"March"||||||||||||||"23402004"|"244708085"
4|"April"||||||||||||||"23402004"|"244708078"
5|"May"||||||||||||||"23402004"|"244708086"
6|"June"||||||||||||||"23402004"|"244708084"
7|"July"||||||||||||||"23402004"|"244708083"
8|"August"||||||||||||||"23402004"|"244708079"
9|"September"||||||||||||||"23402004"|"244708089"
10|"October"||||||||||||||"23402004"|"244708088"
11|"November"||||||||||||||"23402004"|"244708087"
12|"December"||||||||||||||"23402004"|"244708080"
2|"February"||||||||||||||"23401949"|"244707421"
3|"March"||||||||||||||"23401949"|"244707425"
1|"January"||||||||||||||"23401949"|"244707422"
4|"April"||||||||||||||"23401949"|"244707418"
5|"May"||||||||||||||"23401949"|"244707426"
6|"June"||||||||||||||"23401949"|"244707424"
7|"July"||||||||||||||"23401949"|"244707423"
8|"August"||||||||||||||"23401949"|"244707419"
9|"September"||||||||||||||"23401949"|"244707429"
10|"October"||||||||||||||"23401949"|"244707428"
11|"November"||||||||||||||"23401949"|"244707427"
12|"December"||||||||||||||"23401949"|"244707420"
2|"February"||||||||||||||"23401948"|"244707409"
3|"March"||||||||||||||"23401948"|"244707413"
1|"January"||||||||||||||"23401948"|"244707410"
4|"April"||||||||||||||"23401948"|"244707406"
5|"May"||||||||||||||"23401948"|"244707414"
6|"June"||||||||||||||"23401948"|"244707412"
7|"July"||||||||||||||"23401948"|"244707411"
8|"August"||||||||||||||"23401948"|"244707407"
9|"September"||||||||||||||"23401948"|"244707417"
10|"October"||||||||||||||"23401948"|"244707416"
11|"November"||||||||||||||"23401948"|"244707415"
12|"December"||||||||||||||"23401948"|"244707408"
2|"February"||||||||||||||"23401947"|"244707397"
3|"March"||||||||||||||"23401947"|"244707401"
1|"January"||||||||||||||"23401947"|"244707398"
4|"April"||||||||||||||"23401947"|"244707394"
5|"May"||||||||||||||"23401947"|"244707402"
6|"June"||||||||||||||"23401947"|"244707400"
7|"July"||||||||||||||"23401947"|"244707399"
8|"August"||||||||||||||"23401947"|"244707395"
9|"September"||||||||||||||"23401947"|"244707405"
10|"October"||||||||||||||"23401947"|"244707404"
11|"November"||||||||||||||"23401947"|"244707403"
12|"December"||||||||||||||"23401947"|"244707396"
12|"December"|"None"||"None"|||||||||||"23401946"|"244707384"
11|"November"|"None"||"None"|||||||||||"23401946"|"244707391"
10|"October"|"None"||"None"|||||||||||"23401946"|"244707392"
9|"September"|"None"||"None"|||||||||||"23401946"|"244707393"
8|"August"|"None"||"None"|||||||||||"23401946"|"244707383"
7|"July"|"None"||"None"|||||||||||"23401946"|"244707387"
6|"June"|"None"||"None"|||||||||||"23401946"|"244707388"
5|"May"|"None"||"None"|||||||||||"23401946"|"244707390"
4|"April"|"None"||"None"|||||||||||"23401946"|"244707382"
3|"March"|"None"||"None"|||||||||||"23401946"|"244707389"
2|"February"|"None"||"None"|||||||||||"23401946"|"244707385"
1|"January"|"None"||"None"|||||||||||"23401946"|"244707386"
2|"February"||||||||||||||"23401945"|"244707373"
3|"March"||||||||||||||"23401945"|"244707377"
1|"January"||||||||||||||"23401945"|"244707374"
4|"April"||||||||||||||"23401945"|"244707370"
5|"May"||||||||||||||"23401945"|"244707378"
6|"June"||||||||||||||"23401945"|"244707376"
7|"July"||||||||||||||"23401945"|"244707375"
8|"August"||||||||||||||"23401945"|"244707371"
9|"September"||||||||||||||"23401945"|"244707381"
10|"October"||||||||||||||"23401945"|"244707380"
11|"November"||||||||||||||"23401945"|"244707379"
12|"December"||||||||||||||"23401945"|"244707372"
12|"December"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23401944"|"244707359"
3|"March"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23401944"|"244707362"
4|"April"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23401944"|"244707358"
5|"May"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23401944"|"244707363"
2|"February"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23401944"|"244707360"
1|"January"|"Frequent"|"Long (7 to 30 days)"|"None"|||||||||||"23401944"|"244707361"
11|"November"|||"None"|||||||||||"23401944"|"244707369"
10|"October"|||"None"|||||||||||"23401944"|"244707368"
9|"September"|||"None"|||||||||||"23401944"|"244707367"
8|"August"|||"None"|||||||||||"23401944"|"244707366"
7|"July"|||"None"|||||||||||"23401944"|"244707365"
6|"June"|||"None"|||||||||||"23401944"|"244707364"
11|"November"|"None"||"None"|||||||||||"23402033"|"244708429"
12|"December"|"None"||"None"|||||||||||"23402033"|"244708437"
9|"September"|"None"||"None"|||||||||||"23402033"|"244708427"
10|"October"|"None"||"None"|||||||||||"23402033"|"244708431"
7|"July"|"None"||"None"|||||||||||"23402033"|"244708436"
8|"August"|"None"||"None"|||||||||||"23402033"|"244708432"
5|"May"|"None"||"None"|||||||||||"23402033"|"244708435"
6|"June"|"None"||"None"|||||||||||"23402033"|"244708430"
3|"March"|"None"||"None"|||||||||||"23402033"|"244708433"
4|"April"|"None"||"None"|||||||||||"23402033"|"244708428"
1|"January"|"None"||"None"|||||||||||"23402033"|"244708434"
2|"February"|"None"||"None"|||||||||||"23402033"|"244708426"
1|"January"||||||||||||||"23401979"|"244707782"
2|"February"||||||||||||||"23401979"|"244707781"
3|"March"||||||||||||||"23401979"|"244707785"
4|"April"||||||||||||||"23401979"|"244707778"
5|"May"||||||||||||||"23401979"|"244707786"
6|"June"||||||||||||||"23401979"|"244707784"
7|"July"||||||||||||||"23401979"|"244707783"
8|"August"||||||||||||||"23401979"|"244707779"
9|"September"||||||||||||||"23401979"|"244707789"
10|"October"||||||||||||||"23401979"|"244707788"
11|"November"||||||||||||||"23401979"|"244707787"
12|"December"||||||||||||||"23401979"|"244707780"
1|"January"||||||||||||||"23401978"|"244707770"
2|"February"||||||||||||||"23401978"|"244707769"
3|"March"||||||||||||||"23401978"|"244707773"
4|"April"||||||||||||||"23401978"|"244707766"
5|"May"||||||||||||||"23401978"|"244707774"
6|"June"||||||||||||||"23401978"|"244707772"
7|"July"||||||||||||||"23401978"|"244707771"
8|"August"||||||||||||||"23401978"|"244707767"
9|"September"||||||||||||||"23401978"|"244707777"
10|"October"||||||||||||||"23401978"|"244707776"
11|"November"||||||||||||||"23401978"|"244707775"
12|"December"||||||||||||||"23401978"|"244707768"
1|"January"||||||||||||||"23401977"|"244707758"
2|"February"||||||||||||||"23401977"|"244707757"
3|"March"||||||||||||||"23401977"|"244707761"
