11/03/2014 00:00:00|"Nontechnical description"|"PHG"|"Pasture"|"Amy silt loam, 0 to 1% slopes is faired to be well suitable for pasture usage."|"565443"|"2592569"
|"Miscellaneous notes"|"NONTECH - AGR"|"018"|"This soil is poorly suited to cultivated crops because of frequent flooding. Crops that require a short growing season, such as soybeans, can be grown but flooding is likely to damage the crop in some years. Field drains may be needed to prevent ponding of water during the growing season. This soil is moderately suited to pasture and hayland. Adapted pasture plants include bermudagrass and tall fescue. Seasonal wetness and flooding are the main limitations for these uses."|"565444"|"2592607"
|"Miscellaneous notes"|"NONTECH - WOO"|"006"|"These soils have moderate potential for production of commercial wood products. Common trees include water oak, willow oak, sweetgum and green ash. Water oak has potential to produce 85 to 94 cubic feet per acre annually on these soils. Equipment use may be restricted for 1 to 3 months due to wetness and flooding. Seedling mortality may be 50 percent or more due to wetness and flooding, and special site preparation may be needed. (Woodland Ordination Symbol - 6W)"|"565444"|"2592608"
|"Nontechnical description"|"AGR"|"018"|"This soil is poorly suited to cultivated crops because of frequent flooding. Crops that require a short growing season, such as soybeans, can be grown but flooding is likely to damage the crop in some years. Field drains may be needed to prevent ponding of water during the growing season. This soil is moderately suited to pasture and hayland. Adapted pasture plants include bermudagrass and tall fescue. Seasonal wetness and flooding are the main limitations for these uses."|"565445"|"2592537"
08/09/2005 00:00:00|"Nontechnical description"|"WQL"|"071"|"These soils have a severe surface runoff potential, due to frequent flooding, and a low leaching index. Nutrient movement to surface waters is a hazard on these soils. Nutrient management practices that exclude the application of nutrients during periods when flood risk is high should be planned on these soils."|"565445"|"2592538"
08/09/2005 00:00:00|"Miscellaneous notes"|"NONTECH - WQL"|"071"|"These soils have a severe surface runoff potential, due to frequent flooding, and a low leaching index. Nutrient movement to surface waters is a hazard on these soils. Nutrient management practices that exclude the application of nutrients during periods when flood risk is high should be planned on these soils."|"565445"|"2592609"
|"Miscellaneous notes"|"NONTECH - AGR"|"018"|"This soil is poorly suited to cultivated crops because of frequent flooding. Crops that require a short growing season, such as soybeans, can be grown but flooding is likely to damage the crop in some years. Field drains may be needed to prevent ponding of water during the growing season. This soil is moderately suited to pasture and hayland. Adapted pasture plants include bermudagrass and tall fescue. Seasonal wetness and flooding are the main limitations for these uses."|"565445"|"2592610"
03/23/2018 00:00:00|"Map unit description"|"map unit concept"||"National map unit symbol: 2xz1z
Map unit name: Arkabutla silt loam, 0 to 1 percent slopes, frequently flooded

Map Unit Setting

Major land resource area: Not specified
Landscape: Alluvial plains
Elevation: 225 to 360 feet (70 to 110 meters)
Mean annual precipitation: 45 to 53 inches (1147 to 1346 millimeters)
Mean annual air temperature: 50 to 70 degrees F (10 to 21 degrees C)
Frost-free period: 215 to 299 days
Interpretive focus: Not specified
Order of mapping: 2

Composition estimates

Major components:
Arkabutla and similar soils: 90 percent
Minor components: 10 percent

Estimates are based on observations, descriptions, and or transects of the mapunit

Major Component Descriptions

Description of Arkabutla soils

Arkabutla soils
Percent of map unit: 90 percent
Parent material and geology: silty alluvium
Landforms: Flats
Aspect, range: All aspects

Typical Profile

Ap--0 to 6 inches; brown silt loam; very strongly acid
Ap--0 to 7 inches; dark grayish brown silt loam; moderately acid
C--6 to 13 inches; brown silt loam; very strongly acid
C--7 to 16 inches; brown silt loam; moderately acid
Cg1--13 to 20 inches; light gray silt loam; very strongly acid
Cg1--16 to 31 inches; light brownish gray silt loam; strongly acid
Cg2--20 to 36 inches; light gray silt loam; very strongly acid
Cg2--31 to 48 inches; light gray silt loam; strongly acid
Cg3--36 to 72 inches; light brownish gray silt loam; very strongly acid

Properties and Qualities

Slope: 0 to 1 percent
Percent of area covered by surface fragments: None specified
Depth range to first water and root restrictive layer: No restrictive layer
Slowest soil permeability to 60 inches, above first water and root restrictive layer: Moderate (0.6 to 2.0 in/hr)
Slowest permeability from first water and root restrictive layer to 60 inches: No restrictive layer, so the results above are the most restrictive class
Depth to seasonal water table: About 12 to 22 inches (see Water Features table)
Representative total available water capacity to 60 inches: Very high (About 13.1 inches)
Natural drainage class: Somewhat poorly drained
Runoff class: Low
Flooding frequency: Frequent
Ponding frequency: None
Shrink-swell potential, weighted average of representative value linear extensibility percentage (LEP) in 10 to 60 inches: Low. (1.3 LEP)
Salinity class and maximum representative value within 40 inches: Non saline (1.0 mmhos/cm)
Salinity class and maximum high value within 40 inches: Non saline (1.0 mmhos/cm)
Sodicity class and sodium adsorption ratio(SAR) maximum representative value within 40 inches: Non sodic (0 SAR)
Sodicity class and sodium adsorption ratio(SAR) maximum high value within 40 inches: Non sodic (0 SAR)
Calcium Carbonate Equivalent, maximum representative value within 40 inches: 0 percent
Gypsum, maximum representative value in the soil profile: 0 percent

Interpretive Groups

Land capability subclass, nonirrigated: 4w
Land capability subclass, irrigated: None specified
Ecological site name: None specified
Ecological site number: None specified
Typical vegetation: little bluestem, switchcane, slender woodoats, other perennial forbs, other  shrubs

Minor Component Descriptions

Aquents soils
Percent of map unit: 5 percent
Parent material and geology: Not specified
Landforms: Depressions
Down-slope shape: Concave
Across-slope shape: Convex
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: Not specified

Tichnor soils
Percent of map unit: 5 percent
Parent material and geology: Late-Pleistocene silty alluvium
Landforms: Flood plains
Geomorphic positions, three-dimensional:  Tread
Down-slope shape: Concave
Across-slope shape: Linear
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: 0 to 1 percent

Use and Managment: 

"|"565446"|"2592595"
|"Miscellaneous notes"|"NONTECH - AGR"|"018"|"This soil is poorly suited to cultivated crops because of frequent flooding. Crops that require a short growing season, such as soybeans, can be grown but flooding is likely to damage the crop in some years. Field drains may be needed to prevent ponding of water during the growing season. This soil is moderately suited to pasture and hayland. Adapted pasture plants include bermudagrass and tall fescue. Seasonal wetness and flooding are the main limitations for these uses."|"565446"|"2592611"
08/09/2005 00:00:00|"Miscellaneous notes"|"NONTECH - WQL"|"071"|"These soils have a severe surface runoff potential, due to frequent flooding, and a low leaching index. Nutrient movement to surface waters is a hazard on these soils. Nutrient management practices that exclude the application of nutrients during periods when flood risk is high should be planned on these soils."|"565446"|"2592612"
11/26/2021 00:00:00|"Miscellaneous notes"|"evaluation notes"|"attribute"|"MLRA 133B-Cahaba fine sandy loam, 1 to 3 percent slopes, North-Field Project
This is a future MLRA project that was identified and documented during the processing of the Evaluation project name: MLRA 133B- Cahaba fine sandy loam, 1 to 3 percent slopes, North
This project was developed to address those correlated map units of Cahaba fine sandy loam, 1 to 3 percent slopes within 9-RUS area of responsibility.
Cahaba
Classification: fine-loamy, siliceous, semiactive, thermic Typic Hapludults
Type Location: Wilcox County, AL
Established: 1908, Henry County, AL.
Acres:  30949
Geology: coastal plain sediments 
Slope: 1 to 3 percent
Surface texture: fine sandy loam
The Cahaba series consist of deep well drained soils. These gently to very gently sloping soils formed in loamy and sandy fluviatile sediments that contained appreciable amounts of silt.
This map unit is supported by 3 pedon descriptions. The 3 pedon descriptions in NASIS are the representative pedons (TUDs) for the correlated map units in their respective counties/parishes. The number of pedons in NASIS are not sufficient for the number of correlated acres; therefore, a future field project is needed to collect additional data and transects. 
Lab Data: none 
University Lab Data:none
Local: none
Ecological Site ID: F133BY013TX
Field Projects Needed:
	Collect field data-Pedon & Transect descriptions throughout map unit distribution, for documentation, so that range of characteristics are adequate.
	Collect lab sample for analysis
	Collect pedon descriptions for minor component percentages and naming
	Evaluate and update productivity ratings to align with modern day practices
	Evaluate spatial data, and realign polygons to fit where they are supposed to be in the world
	Work with ESD Specialist to develop sites for map unit and update ESD. 
"|"565447"|"2592577"
12/07/2021 00:00:00|"Map unit description"|"map unit concept"||"National map unit symbol: 30dnh
Map unit name: Cahaba fine sandy loam, 1 to 3 percent slopes, North MLRA133B

Map Unit Setting

Major land resource area: Not specified
Landscape: Coastal plains
Elevation: 65 to 520 feet (20 to 160 meters)
Mean annual precipitation: 48 to 61 inches (1219 to 1550 millimeters)
Mean annual air temperature: 50 to 74 degrees F (10 to 23 degrees C)
Frost-free period: 190 to 220 days
Interpretive focus: Woodland
Order of mapping: 2
Prime Farmland Class: not rated

Composition estimates

Major components:
Cahaba and similar soils: 90 percent
Minor components: 10 percent

Estimates are based on field observations, soil descriptions, and or transects of the mapunit

Major Component Descriptions

Description of Cahaba soils

Cahaba soils
Percent of map unit: 90 percent
Soil Taxonomic Classification: Fine-loamy, siliceous, semiactive, thermic Typic Hapludults
Soil moisture subclass: Udic
Soil moisture class: udic
Parent material and geology: loamy alluvium
Landforms: Stream terraces
Geomorphic positions, three-dimensional: Riser
Down-slope shape: Linear
Across-slope shape: Convex
Aspect, representative: Southeast
Aspect, range: All aspects

Typical Profile

A -- 0 to 5 inches; strongly acid fine sandy loam
E -- 5 to 9 inches; strongly acid fine sandy loam
Bt -- 9 to 41 inches; strongly acid sandy clay loam
C -- 41 to 80 inches; strongly acid sandy loam

Properties and Qualities

Slope: 1 to 3 percent
Percent of area covered by surface fragments: Unspecified
Depth range to first water and root restrictive layer: No restrictive layer
Slowest soil permeability to 60 inches, above first water and root restrictive layer: Moderate (0.6 to 2.0 in/hr)
Slowest permeability from first water and root restrictive layer to 60 inches: No restrictive layer, so the results above are the most restrictive class
Depth to seasonal high water table, minimum: More than 72 inches
Representative total available water capacity to 60 inches: Moderate (About 7.7 inches)
Natural drainage class: Well drained
Runoff class: Low
Flooding frequency: Rare
Ponding frequency: None
Shrink-swell potential, weighted average of representative value linear extensibility percentage (LEP) in 10 to 60 inches: Low. (0.9 LEP)
Salinity class and maximum representative value within 40 inches: Very slightly saline (2.0 mmhos/cm)
Salinity class and maximum high value within 40 inches: Very slightly saline (2.0 mmhos/cm)
Sodicity class and sodium adsorption ratio(SAR) maximum representative value within 40 inches: Non sodic (0 SAR)
Sodicity class and sodium adsorption ratio(SAR) maximum high value within 40 inches: Non sodic (0 SAR)
Calcium Carbonate Equivalent, maximum representative value within 40 inches: 0 percent
Gypsum, maximum representative value in the soil profile: 0 percent

Interpretive Groups

Land capability subclass, nonirrigated: 2e
Land capability subclass, irrigated: None specified
Ecological site name: Terrace 
Ecological site number: F133BY013TX 
Typical vegetation: None specified

Minor Component Descriptions

Gurdon soils
Percent of map unit: 5 percent
Soil Taxonomic Classification: Not specified
Soil moisture subclass: Not specified
Soil moisture class: Not specified
Parent material and geology: loamy alluvium
Landforms: Stream terraces
Geomorphic positions, three-dimensional:  Riser
Down-slope shape: Convex
Across-slope shape: Linear
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: 1 to 3 percent

Stough soils
Percent of map unit: 5 percent
Soil Taxonomic Classification: Not specified
Soil moisture subclass: Not specified
Soil moisture class: Not specified
Parent material and geology: loamy marine deposits
Landforms: Stream terraces
Geomorphic positions, three-dimensional:  Riser
Down-slope shape: Convex
Across-slope shape: Linear
Aspect, representative: Southeast
Aspect, range:  All aspects
Slope: 0 to 2 percent

Use and Managment: Forested with some pasture. "|"565447"|"2592583"
|"Miscellaneous notes"|"NONTECH - WOO"|"002"|"These soils have moderately high potential for production of commercial wood products. Common trees grown on these soils include loblolly pine, shortleaf pine, southern red oak and white oak. Loblolly pine has potential to produce 123 to 133 cubic feet per acre annually on these soils. There are no significant limitations for woodland use and management, except for moderate plant competition. (Woodland Ordination Symbol - 9A7)"|"565447"|"2592613"
