0|5|14||2|4|5||||"69342795"|"119540588"
0|5|14||5|40|75||||"69342795"|"119540589"
0|3|6||2|4|5||||"69342804"|"119540598"
0|2|3||5|40|75||||"69342804"|"119540599"
0|5|14||2|4|5||||"69342793"|"119540584"
0|5|14||5|40|75||||"69342793"|"119540585"
0|3|6||2|4|5||||"69342723"|"119540563"
0|2|3||5|40|75||||"69342723"|"119540564"
0|3|6||2|4|5||||"69342802"|"119540594"
0|1|1||5|40|75||||"69342802"|"119540595"
0|2|3|"Chert fragments"|2|4|5|"Nonflat"|"Rounded"|"Indurated"|"69342813"|"119540603"
0|2|3|"Chert fragments"|5|40|75|"Nonflat"|"Rounded"|"Indurated"|"69342813"|"119540604"
0|2|3||2|4|5||||"69342791"|"119540582"
0|0|9|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"noncoherent"|"69342812"|"119540602"
0|9|17||2|4|5||||"69342834"|"119540611"
11|20|28||5|40|75||||"69342834"|"119540612"
0|2|3||75|162|250||||"69342834"|"119540613"
5|10|28|"Quartz fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"69342842"|"119540627"
0|2|3|"Quartz fragments"|75|162|250|"Nonflat"|"Subrounded"|"Indurated"|"69342842"|"119540628"
0|3|17|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Indurated"|"69342842"|"119540629"
0|2|3||2|4|5||||"69342728"|"119540570"
0|5|9||2|4|5||||"69342709"|"119540545"
0|5|9||5|40|75||||"69342709"|"119540546"
0|2|3||2|4|5||||"69342735"|"119540577"
0|5|9||2|4|5||||"69342794"|"119540586"
0|5|9||5|40|75||||"69342794"|"119540587"
0|5|9||2|4|5||||"69342713"|"119540553"
0|5|9||5|40|75||||"69342713"|"119540554"
0|3|6||2|4|5||||"69342724"|"119540565"
0|2|3||5|40|75||||"69342724"|"119540566"
0|9|17||2|4|5||||"69342835"|"119540614"
23|33|43||5|40|75||||"69342835"|"119540615"
0|3|6||75|162|250||||"69342835"|"119540616"
0|0|9|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"noncoherent"|"69342810"|"119540600"
0|3|6|"Quartz fragments"|75|162|250|"Nonflat"|"Subrounded"||"69342843"|"119540631"
50|65|70|"Quartz fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"69342843"|"119540630"
0|12|17|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Indurated"|"69342843"|"119540632"
0|2|3||2|4|5||||"69342736"|"119540578"
0|2|3||2|4|5||||"69342725"|"119540567"
13|23|40|"Quartz fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"69342841"|"119540624"
0|3|6|"Quartz fragments"|75|162|250|"Nonflat"|"Subrounded"|"Indurated"|"69342841"|"119540625"
0|14|28|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Indurated"|"69342841"|"119540626"
0|5|14||2|4|5||||"69342714"|"119540555"
0|5|14||5|40|75||||"69342714"|"119540556"
0|3|6||2|4|5||||"69342801"|"119540592"
0|1|1||5|40|75||||"69342801"|"119540593"
0|2|3||2|4|5||||"69342727"|"119540569"
