1|"January"|"None"||"None"|||||||||||"21864909"|"228885593"
5|"May"|"None"||"None"|||||||||||"21864909"|"228885597"
4|"April"|"None"||"None"|||||||||||"21864909"|"228885589"
3|"March"|"None"||"None"|||||||||||"21864909"|"228885596"
2|"February"|"None"||"None"|||||||||||"21864909"|"228885592"
11|"November"|"None"||"None"|||||||||||"21864909"|"228885598"
10|"October"|"None"||"None"|||||||||||"21864909"|"228885599"
9|"September"|"None"||"None"|||||||||||"21864909"|"228885600"
8|"August"|"None"||"None"|||||||||||"21864909"|"228885590"
7|"July"|"None"||"None"|||||||||||"21864909"|"228885594"
6|"June"|"None"||"None"|||||||||||"21864909"|"228885595"
12|"December"|"None"||"None"|||||||||||"21864909"|"228885591"
6|"June"||||||||||||||"21864910"|"228885607"
7|"July"||||||||||||||"21864910"|"228885606"
8|"August"||||||||||||||"21864910"|"228885602"
9|"September"||||||||||||||"21864910"|"228885612"
10|"October"||||||||||||||"21864910"|"228885611"
11|"November"||||||||||||||"21864910"|"228885610"
12|"December"||||||||||||||"21864910"|"228885603"
1|"January"||||||||||||||"21864910"|"228885605"
2|"February"||||||||||||||"21864910"|"228885604"
3|"March"||||||||||||||"21864910"|"228885608"
4|"April"||||||||||||||"21864910"|"228885601"
5|"May"||||||||||||||"21864910"|"228885609"
6|"June"||||||||||||||"21864911"|"228885619"
7|"July"||||||||||||||"21864911"|"228885618"
8|"August"||||||||||||||"21864911"|"228885614"
9|"September"||||||||||||||"21864911"|"228885624"
10|"October"||||||||||||||"21864911"|"228885623"
11|"November"||||||||||||||"21864911"|"228885622"
12|"December"||||||||||||||"21864911"|"228885615"
1|"January"||||||||||||||"21864911"|"228885617"
2|"February"||||||||||||||"21864911"|"228885616"
3|"March"||||||||||||||"21864911"|"228885620"
4|"April"||||||||||||||"21864911"|"228885613"
5|"May"||||||||||||||"21864911"|"228885621"
5|"May"|||"None"|||||||||||"21864912"|"228885630"
12|"December"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864912"|"228885626"
4|"April"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864912"|"228885625"
2|"February"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864912"|"228885627"
3|"March"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864912"|"228885629"
1|"January"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864912"|"228885628"
11|"November"|||"None"|||||||||||"21864912"|"228885636"
10|"October"|||"None"|||||||||||"21864912"|"228885635"
9|"September"|||"None"|||||||||||"21864912"|"228885634"
8|"August"|||"None"|||||||||||"21864912"|"228885633"
7|"July"|||"None"|||||||||||"21864912"|"228885632"
6|"June"|||"None"|||||||||||"21864912"|"228885631"
1|"January"|"None"||"None"|||||||||||"21864935"|"228885905"
5|"May"|"None"||"None"|||||||||||"21864935"|"228885909"
4|"April"|"None"||"None"|||||||||||"21864935"|"228885901"
3|"March"|"None"||"None"|||||||||||"21864935"|"228885908"
2|"February"|"None"||"None"|||||||||||"21864935"|"228885904"
11|"November"|"None"||"None"|||||||||||"21864935"|"228885910"
10|"October"|"None"||"None"|||||||||||"21864935"|"228885911"
9|"September"|"None"||"None"|||||||||||"21864935"|"228885912"
8|"August"|"None"||"None"|||||||||||"21864935"|"228885902"
7|"July"|"None"||"None"|||||||||||"21864935"|"228885906"
6|"June"|"None"||"None"|||||||||||"21864935"|"228885907"
12|"December"|"None"||"None"|||||||||||"21864935"|"228885903"
5|"May"||||||||||||||"21864936"|"228885921"
6|"June"||||||||||||||"21864936"|"228885919"
7|"July"||||||||||||||"21864936"|"228885918"
8|"August"||||||||||||||"21864936"|"228885914"
9|"September"||||||||||||||"21864936"|"228885924"
10|"October"||||||||||||||"21864936"|"228885923"
11|"November"||||||||||||||"21864936"|"228885922"
12|"December"||||||||||||||"21864936"|"228885915"
1|"January"||||||||||||||"21864936"|"228885917"
2|"February"||||||||||||||"21864936"|"228885916"
3|"March"||||||||||||||"21864936"|"228885920"
4|"April"||||||||||||||"21864936"|"228885913"
12|"December"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864937"|"228885926"
4|"April"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864937"|"228885925"
3|"March"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864937"|"228885929"
2|"February"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864937"|"228885927"
1|"January"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864937"|"228885928"
11|"November"|||"None"|||||||||||"21864937"|"228885936"
10|"October"|||"None"|||||||||||"21864937"|"228885935"
9|"September"|||"None"|||||||||||"21864937"|"228885934"
8|"August"|||"None"|||||||||||"21864937"|"228885933"
7|"July"|||"None"|||||||||||"21864937"|"228885932"
6|"June"|||"None"|||||||||||"21864937"|"228885931"
5|"May"|||"None"|||||||||||"21864937"|"228885930"
5|"May"||||||||||||||"21864938"|"228885945"
6|"June"||||||||||||||"21864938"|"228885943"
7|"July"||||||||||||||"21864938"|"228885942"
8|"August"||||||||||||||"21864938"|"228885938"
9|"September"||||||||||||||"21864938"|"228885948"
10|"October"||||||||||||||"21864938"|"228885947"
11|"November"||||||||||||||"21864938"|"228885946"
12|"December"||||||||||||||"21864938"|"228885939"
1|"January"||||||||||||||"21864938"|"228885941"
2|"February"||||||||||||||"21864938"|"228885940"
3|"March"||||||||||||||"21864938"|"228885944"
4|"April"||||||||||||||"21864938"|"228885937"
5|"May"||||||||||||||"21864939"|"228885957"
6|"June"||||||||||||||"21864939"|"228885955"
7|"July"||||||||||||||"21864939"|"228885954"
8|"August"||||||||||||||"21864939"|"228885950"
9|"September"||||||||||||||"21864939"|"228885960"
10|"October"||||||||||||||"21864939"|"228885959"
11|"November"||||||||||||||"21864939"|"228885958"
12|"December"||||||||||||||"21864939"|"228885951"
1|"January"||||||||||||||"21864939"|"228885953"
2|"February"||||||||||||||"21864939"|"228885952"
3|"March"||||||||||||||"21864939"|"228885956"
4|"April"||||||||||||||"21864939"|"228885949"
12|"December"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864940"|"228885961"
4|"April"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864940"|"228885965"
3|"March"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864940"|"228885964"
2|"February"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864940"|"228885962"
1|"January"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864940"|"228885963"
11|"November"|||"None"|||||||||||"21864940"|"228885971"
10|"October"|||"None"|||||||||||"21864940"|"228885972"
9|"September"|||"None"|||||||||||"21864940"|"228885970"
8|"August"|||"None"|||||||||||"21864940"|"228885969"
7|"July"|||"None"|||||||||||"21864940"|"228885968"
6|"June"|||"None"|||||||||||"21864940"|"228885967"
5|"May"|||"None"|||||||||||"21864940"|"228885966"
5|"May"||||||||||||||"21864941"|"228885981"
6|"June"||||||||||||||"21864941"|"228885979"
7|"July"||||||||||||||"21864941"|"228885978"
8|"August"||||||||||||||"21864941"|"228885974"
9|"September"||||||||||||||"21864941"|"228885984"
10|"October"||||||||||||||"21864941"|"228885983"
11|"November"||||||||||||||"21864941"|"228885982"
12|"December"||||||||||||||"21864941"|"228885975"
1|"January"||||||||||||||"21864941"|"228885977"
2|"February"||||||||||||||"21864941"|"228885976"
3|"March"||||||||||||||"21864941"|"228885980"
4|"April"||||||||||||||"21864941"|"228885973"
5|"May"||||||||||||||"21864942"|"228885993"
6|"June"||||||||||||||"21864942"|"228885991"
7|"July"||||||||||||||"21864942"|"228885990"
8|"August"||||||||||||||"21864942"|"228885986"
9|"September"||||||||||||||"21864942"|"228885996"
10|"October"||||||||||||||"21864942"|"228885995"
11|"November"||||||||||||||"21864942"|"228885994"
12|"December"||||||||||||||"21864942"|"228885987"
1|"January"||||||||||||||"21864942"|"228885989"
2|"February"||||||||||||||"21864942"|"228885988"
3|"March"||||||||||||||"21864942"|"228885992"
4|"April"||||||||||||||"21864942"|"228885985"
1|"January"|"None"||"None"|||||||||||"21864943"|"228886001"
5|"May"|"None"||"None"|||||||||||"21864943"|"228886005"
4|"April"|"None"||"None"|||||||||||"21864943"|"228885997"
3|"March"|"None"||"None"|||||||||||"21864943"|"228886004"
2|"February"|"None"||"None"|||||||||||"21864943"|"228886000"
11|"November"|"None"||"None"|||||||||||"21864943"|"228886006"
10|"October"|"None"||"None"|||||||||||"21864943"|"228886007"
9|"September"|"None"||"None"|||||||||||"21864943"|"228886008"
8|"August"|"None"||"None"|||||||||||"21864943"|"228885998"
7|"July"|"None"||"None"|||||||||||"21864943"|"228886002"
6|"June"|"None"||"None"|||||||||||"21864943"|"228886003"
12|"December"|"None"||"None"|||||||||||"21864943"|"228885999"
5|"May"||||||||||||||"21864944"|"228886017"
6|"June"||||||||||||||"21864944"|"228886015"
7|"July"||||||||||||||"21864944"|"228886014"
8|"August"||||||||||||||"21864944"|"228886010"
9|"September"||||||||||||||"21864944"|"228886020"
10|"October"||||||||||||||"21864944"|"228886019"
11|"November"||||||||||||||"21864944"|"228886018"
12|"December"||||||||||||||"21864944"|"228886011"
1|"January"||||||||||||||"21864944"|"228886013"
2|"February"||||||||||||||"21864944"|"228886012"
3|"March"||||||||||||||"21864944"|"228886016"
4|"April"||||||||||||||"21864944"|"228886009"
12|"December"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864945"|"228886022"
4|"April"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864945"|"228886021"
3|"March"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864945"|"228886025"
2|"February"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864945"|"228886023"
1|"January"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864945"|"228886024"
11|"November"|||"None"|||||||||||"21864945"|"228886032"
10|"October"|||"None"|||||||||||"21864945"|"228886031"
9|"September"|||"None"|||||||||||"21864945"|"228886030"
8|"August"|||"None"|||||||||||"21864945"|"228886029"
7|"July"|||"None"|||||||||||"21864945"|"228886028"
6|"June"|||"None"|||||||||||"21864945"|"228886027"
5|"May"|||"None"|||||||||||"21864945"|"228886026"
5|"May"||||||||||||||"21864946"|"228886041"
6|"June"||||||||||||||"21864946"|"228886039"
7|"July"||||||||||||||"21864946"|"228886038"
8|"August"||||||||||||||"21864946"|"228886034"
9|"September"||||||||||||||"21864946"|"228886044"
10|"October"||||||||||||||"21864946"|"228886043"
11|"November"||||||||||||||"21864946"|"228886042"
12|"December"||||||||||||||"21864946"|"228886035"
1|"January"||||||||||||||"21864946"|"228886037"
2|"February"||||||||||||||"21864946"|"228886036"
3|"March"||||||||||||||"21864946"|"228886040"
4|"April"||||||||||||||"21864946"|"228886033"
6|"June"||||||||||||||"21864913"|"228885643"
7|"July"||||||||||||||"21864913"|"228885642"
8|"August"||||||||||||||"21864913"|"228885638"
9|"September"||||||||||||||"21864913"|"228885648"
10|"October"||||||||||||||"21864913"|"228885647"
11|"November"||||||||||||||"21864913"|"228885646"
12|"December"||||||||||||||"21864913"|"228885639"
1|"January"||||||||||||||"21864913"|"228885641"
2|"February"||||||||||||||"21864913"|"228885640"
3|"March"||||||||||||||"21864913"|"228885644"
4|"April"||||||||||||||"21864913"|"228885637"
5|"May"||||||||||||||"21864913"|"228885645"
5|"May"|||"None"|||||||||||"21864914"|"228885654"
12|"December"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864914"|"228885650"
4|"April"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864914"|"228885649"
2|"February"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864914"|"228885651"
3|"March"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864914"|"228885653"
1|"January"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864914"|"228885652"
11|"November"|||"None"|||||||||||"21864914"|"228885660"
10|"October"|||"None"|||||||||||"21864914"|"228885659"
9|"September"|||"None"|||||||||||"21864914"|"228885657"
8|"August"|||"None"|||||||||||"21864914"|"228885658"
7|"July"|||"None"|||||||||||"21864914"|"228885656"
6|"June"|||"None"|||||||||||"21864914"|"228885655"
5|"May"||||||||||||||"21864984"|"228886494"
6|"June"||||||||||||||"21864984"|"228886492"
7|"July"||||||||||||||"21864984"|"228886491"
8|"August"||||||||||||||"21864984"|"228886499"
10|"October"||||||||||||||"21864984"|"228886496"
9|"September"||||||||||||||"21864984"|"228886497"
11|"November"||||||||||||||"21864984"|"228886495"
12|"December"||||||||||||||"21864984"|"228886500"
1|"January"||||||||||||||"21864984"|"228886490"
2|"February"||||||||||||||"21864984"|"228886489"
3|"March"||||||||||||||"21864984"|"228886493"
4|"April"||||||||||||||"21864984"|"228886498"
5|"May"||||||||||||||"21864983"|"228886485"
6|"June"||||||||||||||"21864983"|"228886483"
7|"July"||||||||||||||"21864983"|"228886482"
8|"August"||||||||||||||"21864983"|"228886478"
10|"October"||||||||||||||"21864983"|"228886487"
9|"September"||||||||||||||"21864983"|"228886488"
11|"November"||||||||||||||"21864983"|"228886486"
12|"December"||||||||||||||"21864983"|"228886479"
1|"January"||||||||||||||"21864983"|"228886481"
2|"February"||||||||||||||"21864983"|"228886480"
3|"March"||||||||||||||"21864983"|"228886484"
4|"April"||||||||||||||"21864983"|"228886477"
1|"January"|"None"||"None"|||||||||||"21864930"|"228885845"
5|"May"|"None"||"None"|||||||||||"21864930"|"228885849"
4|"April"|"None"||"None"|||||||||||"21864930"|"228885841"
3|"March"|"None"||"None"|||||||||||"21864930"|"228885848"
2|"February"|"None"||"None"|||||||||||"21864930"|"228885844"
11|"November"|"None"||"None"|||||||||||"21864930"|"228885850"
10|"October"|"None"||"None"|||||||||||"21864930"|"228885851"
9|"September"|"None"||"None"|||||||||||"21864930"|"228885852"
8|"August"|"None"||"None"|||||||||||"21864930"|"228885842"
7|"July"|"None"||"None"|||||||||||"21864930"|"228885846"
6|"June"|"None"||"None"|||||||||||"21864930"|"228885847"
12|"December"|"None"||"None"|||||||||||"21864930"|"228885843"
1|"January"|"None"||"None"|||||||||||"21864929"|"228885833"
5|"May"|"None"||"None"|||||||||||"21864929"|"228885837"
4|"April"|"None"||"None"|||||||||||"21864929"|"228885829"
3|"March"|"None"||"None"|||||||||||"21864929"|"228885836"
2|"February"|"None"||"None"|||||||||||"21864929"|"228885832"
11|"November"|"None"||"None"|||||||||||"21864929"|"228885838"
10|"October"|"None"||"None"|||||||||||"21864929"|"228885839"
9|"September"|"None"||"None"|||||||||||"21864929"|"228885840"
8|"August"|"None"||"None"|||||||||||"21864929"|"228885830"
7|"July"|"None"||"None"|||||||||||"21864929"|"228885834"
6|"June"|"None"||"None"|||||||||||"21864929"|"228885835"
12|"December"|"None"||"None"|||||||||||"21864929"|"228885831"
12|"December"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864982"|"228886466"
3|"March"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864982"|"228886469"
4|"April"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864982"|"228886465"
1|"January"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864982"|"228886468"
2|"February"|"Rare"|"Brief (2 to 7 days)"|"None"|||||||||||"21864982"|"228886467"
11|"November"|||"None"|||||||||||"21864982"|"228886473"
10|"October"|||"None"|||||||||||"21864982"|"228886472"
9|"September"|||"None"|||||||||||"21864982"|"228886471"
8|"August"|||"None"|||||||||||"21864982"|"228886470"
7|"July"|||"None"|||||||||||"21864982"|"228886476"
6|"June"|||"None"|||||||||||"21864982"|"228886475"
5|"May"|||"None"|||||||||||"21864982"|"228886474"
5|"May"||||||||||||||"21864981"|"228886461"
6|"June"||||||||||||||"21864981"|"228886459"
7|"July"||||||||||||||"21864981"|"228886458"
8|"August"||||||||||||||"21864981"|"228886454"
9|"September"||||||||||||||"21864981"|"228886464"
10|"October"||||||||||||||"21864981"|"228886463"
11|"November"||||||||||||||"21864981"|"228886462"
12|"December"||||||||||||||"21864981"|"228886455"
1|"January"||||||||||||||"21864981"|"228886457"
2|"February"||||||||||||||"21864981"|"228886456"
3|"March"||||||||||||||"21864981"|"228886460"
4|"April"||||||||||||||"21864981"|"228886453"
5|"May"||||||||||||||"21864980"|"228886449"
6|"June"||||||||||||||"21864980"|"228886447"
