0|3|6||2|4|5||||"64452173"|"111263824"
0|1|1||5|40|75||||"64452173"|"111263825"
0|3|6||2|4|5||||"64452131"|"111263794"
0|1|1||5|40|75||||"64452131"|"111263795"
0|5|9||2|4|5||||"64452162"|"111263812"
0|5|9||5|40|75||||"64452162"|"111263813"
0|2|3||2|4|5||||"64452182"|"111263836"
0|2|3||2|4|5||||"64452181"|"111263835"
0|2|3||2|4|5||||"64452183"|"111263837"
5|10|28|"Quartz fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"64452220"|"111263856"
0|2|3|"Quartz fragments"|75|162|250|"Nonflat"|"Subrounded"|"Indurated"|"64452220"|"111263857"
0|3|17|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Indurated"|"64452220"|"111263858"
0|5|14||2|4|5||||"64452121"|"111263782"
0|5|14||5|40|75||||"64452121"|"111263783"
0|2|3||2|4|5||||"64452142"|"111263802"
0|2|3||2|4|5||||"64452143"|"111263803"
0|3|6||2|4|5||||"64452132"|"111263796"
0|1|1||5|40|75||||"64452132"|"111263797"
0|0|9|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Noncemented"|"64452176"|"111263830"
0|3|17|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Indurated"|"64452221"|"111263861"
0|2|3|"Quartz fragments"|75|162|250|"Nonflat"|"Subrounded"|"Indurated"|"64452221"|"111263860"
5|10|28|"Quartz fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"64452221"|"111263859"
0|2|3||2|4|5||||"64452179"|"111263833"
0|2|3||2|4|5||||"64452180"|"111263834"
0|5|14||2|4|5||||"64452165"|"111263818"
0|5|14||5|40|75||||"64452165"|"111263819"
0|2|3||2|4|5||||"64452102"|"111263774"
0|2|3||5|40|75||||"64452102"|"111263775"
