6|"June"||||||||||||||"21847376"|"228693042"
7|"July"||||||||||||||"21847376"|"228693041"
8|"August"||||||||||||||"21847376"|"228693037"
9|"September"||||||||||||||"21847376"|"228693047"
10|"October"||||||||||||||"21847376"|"228693046"
11|"November"||||||||||||||"21847376"|"228693045"
12|"December"||||||||||||||"21847376"|"228693038"
1|"January"||||||||||||||"21847375"|"228693028"
2|"February"||||||||||||||"21847375"|"228693027"
3|"March"||||||||||||||"21847375"|"228693031"
4|"April"||||||||||||||"21847375"|"228693024"
5|"May"||||||||||||||"21847375"|"228693032"
6|"June"||||||||||||||"21847375"|"228693030"
7|"July"||||||||||||||"21847375"|"228693029"
8|"August"||||||||||||||"21847375"|"228693025"
9|"September"||||||||||||||"21847375"|"228693035"
10|"October"||||||||||||||"21847375"|"228693034"
11|"November"||||||||||||||"21847375"|"228693033"
12|"December"||||||||||||||"21847375"|"228693026"
1|"January"|"None"||"None"|||||||||||"21847374"|"228693016"
2|"February"|"None"||"None"|||||||||||"21847374"|"228693015"
3|"March"|"None"||"None"|||||||||||"21847374"|"228693019"
4|"April"|"None"||"None"|||||||||||"21847374"|"228693012"
5|"May"|"None"||"None"|||||||||||"21847374"|"228693020"
6|"June"|"None"||"None"|||||||||||"21847374"|"228693018"
7|"July"|"None"||"None"|||||||||||"21847374"|"228693017"
9|"September"|"None"||"None"|||||||||||"21847374"|"228693023"
8|"August"|"None"||"None"|||||||||||"21847374"|"228693013"
10|"October"|"None"||"None"|||||||||||"21847374"|"228693022"
11|"November"|"None"||"None"|||||||||||"21847374"|"228693021"
12|"December"|"None"||"None"|||||||||||"21847374"|"228693014"
1|"January"||||||||||||||"21847373"|"228693004"
2|"February"||||||||||||||"21847373"|"228693003"
3|"March"||||||||||||||"21847373"|"228693007"
4|"April"||||||||||||||"21847373"|"228693000"
5|"May"||||||||||||||"21847373"|"228693008"
6|"June"||||||||||||||"21847373"|"228693006"
7|"July"||||||||||||||"21847373"|"228693005"
8|"August"||||||||||||||"21847373"|"228693001"
9|"September"||||||||||||||"21847373"|"228693011"
10|"October"||||||||||||||"21847373"|"228693010"
11|"November"||||||||||||||"21847373"|"228693009"
12|"December"||||||||||||||"21847373"|"228693002"
1|"January"||||||||||||||"21847372"|"228692992"
2|"February"||||||||||||||"21847372"|"228692991"
3|"March"||||||||||||||"21847372"|"228692995"
4|"April"||||||||||||||"21847372"|"228692988"
5|"May"||||||||||||||"21847372"|"228692996"
6|"June"||||||||||||||"21847372"|"228692994"
7|"July"||||||||||||||"21847372"|"228692993"
8|"August"||||||||||||||"21847372"|"228692989"
9|"September"||||||||||||||"21847372"|"228692999"
10|"October"||||||||||||||"21847372"|"228692998"
11|"November"||||||||||||||"21847372"|"228692997"
12|"December"||||||||||||||"21847372"|"228692990"
1|"January"||||||||||||||"21847371"|"228692980"
2|"February"||||||||||||||"21847371"|"228692979"
3|"March"||||||||||||||"21847371"|"228692983"
4|"April"||||||||||||||"21847371"|"228692976"
5|"May"||||||||||||||"21847371"|"228692984"
6|"June"||||||||||||||"21847371"|"228692982"
7|"July"||||||||||||||"21847371"|"228692981"
8|"August"||||||||||||||"21847371"|"228692977"
9|"September"||||||||||||||"21847371"|"228692987"
10|"October"||||||||||||||"21847371"|"228692986"
11|"November"||||||||||||||"21847371"|"228692985"
12|"December"||||||||||||||"21847371"|"228692978"
1|"January"||||||||||||||"21847370"|"228692968"
2|"February"||||||||||||||"21847370"|"228692967"
3|"March"||||||||||||||"21847370"|"228692971"
4|"April"||||||||||||||"21847370"|"228692964"
5|"May"||||||||||||||"21847370"|"228692972"
6|"June"||||||||||||||"21847370"|"228692970"
7|"July"||||||||||||||"21847370"|"228692969"
8|"August"||||||||||||||"21847370"|"228692965"
9|"September"||||||||||||||"21847370"|"228692975"
10|"October"||||||||||||||"21847370"|"228692974"
11|"November"||||||||||||||"21847370"|"228692973"
12|"December"||||||||||||||"21847370"|"228692966"
1|"January"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"21847369"|"228692953"
3|"March"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"21847369"|"228692954"
2|"February"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"21847369"|"228692952"
12|"December"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"21847369"|"228692957"
11|"November"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"21847369"|"228692955"
10|"October"|"Frequent"|"Brief (2 to 7 days)"|"None"|||||||||||"21847369"|"228692956"
9|"September"|||"None"|||||||||||"21847369"|"228692963"
8|"August"|||"None"|||||||||||"21847369"|"228692962"
7|"July"|||"None"|||||||||||"21847369"|"228692961"
6|"June"|||"None"|||||||||||"21847369"|"228692960"
5|"May"|||"None"|||||||||||"21847369"|"228692959"
4|"April"|||"None"|||||||||||"21847369"|"228692958"
1|"January"|"None"||"None"|||||||||||"21847368"|"228692944"
2|"February"|"None"||"None"|||||||||||"21847368"|"228692943"
3|"March"|"None"||"None"|||||||||||"21847368"|"228692947"
4|"April"|"None"||"None"|||||||||||"21847368"|"228692940"
5|"May"|"None"||"None"|||||||||||"21847368"|"228692948"
6|"June"|"None"||"None"|||||||||||"21847368"|"228692946"
7|"July"|"None"||"None"|||||||||||"21847368"|"228692945"
8|"August"|"None"||"None"|||||||||||"21847368"|"228692941"
9|"September"|"None"||"None"|||||||||||"21847368"|"228692951"
10|"October"|"None"||"None"|||||||||||"21847368"|"228692950"
11|"November"|"None"||"None"|||||||||||"21847368"|"228692949"
12|"December"|"None"||"None"|||||||||||"21847368"|"228692942"
1|"January"||||||||||||||"21847367"|"228692932"
2|"February"||||||||||||||"21847367"|"228692931"
3|"March"||||||||||||||"21847367"|"228692935"
4|"April"||||||||||||||"21847367"|"228692928"
5|"May"||||||||||||||"21847367"|"228692936"
6|"June"||||||||||||||"21847367"|"228692934"
7|"July"||||||||||||||"21847367"|"228692933"
8|"August"||||||||||||||"21847367"|"228692929"
9|"September"||||||||||||||"21847367"|"228692939"
10|"October"||||||||||||||"21847367"|"228692938"
11|"November"||||||||||||||"21847367"|"228692937"
12|"December"||||||||||||||"21847367"|"228692930"
1|"January"||||||||||||||"21847366"|"228692920"
2|"February"||||||||||||||"21847366"|"228692919"
3|"March"||||||||||||||"21847366"|"228692923"
4|"April"||||||||||||||"21847366"|"228692916"
5|"May"||||||||||||||"21847366"|"228692924"
6|"June"||||||||||||||"21847366"|"228692922"
7|"July"||||||||||||||"21847366"|"228692921"
8|"August"||||||||||||||"21847366"|"228692917"
9|"September"||||||||||||||"21847366"|"228692927"
10|"October"||||||||||||||"21847366"|"228692926"
11|"November"||||||||||||||"21847366"|"228692925"
12|"December"||||||||||||||"21847366"|"228692918"
1|"January"||||||||||||||"21847365"|"228692908"
2|"February"||||||||||||||"21847365"|"228692907"
3|"March"||||||||||||||"21847365"|"228692911"
4|"April"||||||||||||||"21847365"|"228692904"
5|"May"||||||||||||||"21847365"|"228692912"
6|"June"||||||||||||||"21847365"|"228692910"
7|"July"||||||||||||||"21847365"|"228692909"
8|"August"||||||||||||||"21847365"|"228692905"
9|"September"||||||||||||||"21847365"|"228692915"
10|"October"||||||||||||||"21847365"|"228692914"
11|"November"||||||||||||||"21847365"|"228692913"
12|"December"||||||||||||||"21847365"|"228692906"
2|"February"|"None"||"None"|||||||||||"21847435"|"228693735"
1|"January"|"None"||"None"|||||||||||"21847435"|"228693736"
4|"April"|"None"||"None"|||||||||||"21847435"|"228693732"
3|"March"|"None"||"None"|||||||||||"21847435"|"228693739"
6|"June"|"None"||"None"|||||||||||"21847435"|"228693738"
5|"May"|"None"||"None"|||||||||||"21847435"|"228693740"
8|"August"|"None"||"None"|||||||||||"21847435"|"228693733"
7|"July"|"None"||"None"|||||||||||"21847435"|"228693737"
10|"October"|"None"||"None"|||||||||||"21847435"|"228693742"
9|"September"|"None"||"None"|||||||||||"21847435"|"228693743"
12|"December"|"None"||"None"|||||||||||"21847435"|"228693734"
11|"November"|"None"||"None"|||||||||||"21847435"|"228693741"
1|"January"||||||||||||||"21847434"|"228693724"
2|"February"||||||||||||||"21847434"|"228693723"
3|"March"||||||||||||||"21847434"|"228693727"
4|"April"||||||||||||||"21847434"|"228693720"
5|"May"||||||||||||||"21847434"|"228693728"
6|"June"||||||||||||||"21847434"|"228693726"
7|"July"||||||||||||||"21847434"|"228693725"
8|"August"||||||||||||||"21847434"|"228693721"
9|"September"||||||||||||||"21847434"|"228693731"
10|"October"||||||||||||||"21847434"|"228693730"
12|"December"||||||||||||||"21847434"|"228693722"
11|"November"||||||||||||||"21847434"|"228693729"
1|"January"||||||||||||||"21847433"|"228693712"
2|"February"||||||||||||||"21847433"|"228693711"
3|"March"||||||||||||||"21847433"|"228693715"
4|"April"||||||||||||||"21847433"|"228693708"
5|"May"||||||||||||||"21847433"|"228693716"
6|"June"||||||||||||||"21847433"|"228693714"
7|"July"||||||||||||||"21847433"|"228693713"
8|"August"||||||||||||||"21847433"|"228693709"
9|"September"||||||||||||||"21847433"|"228693719"
10|"October"||||||||||||||"21847433"|"228693718"
12|"December"||||||||||||||"21847433"|"228693710"
11|"November"||||||||||||||"21847433"|"228693717"
1|"January"||||||||||||||"21847432"|"228693700"
2|"February"||||||||||||||"21847432"|"228693699"
3|"March"||||||||||||||"21847432"|"228693703"
4|"April"||||||||||||||"21847432"|"228693696"
5|"May"||||||||||||||"21847432"|"228693704"
6|"June"||||||||||||||"21847432"|"228693702"
7|"July"||||||||||||||"21847432"|"228693701"
8|"August"||||||||||||||"21847432"|"228693697"
9|"September"||||||||||||||"21847432"|"228693707"
10|"October"||||||||||||||"21847432"|"228693706"
12|"December"||||||||||||||"21847432"|"228693698"
11|"November"||||||||||||||"21847432"|"228693705"
2|"February"|"None"||"None"|||||||||||"21847439"|"228693781"
1|"January"|"None"||"None"|||||||||||"21847439"|"228693780"
4|"April"|"None"||"None"|||||||||||"21847439"|"228693783"
3|"March"|"None"||"None"|||||||||||"21847439"|"228693782"
5|"May"|"None"||"None"|||||||||||"21847439"|"228693784"
6|"June"|"None"||"None"|||||||||||"21847439"|"228693785"
7|"July"|"None"||"None"|||||||||||"21847439"|"228693786"
8|"August"|"None"||"None"|||||||||||"21847439"|"228693787"
9|"September"|"None"||"None"|||||||||||"21847439"|"228693788"
10|"October"|"None"||"None"|||||||||||"21847439"|"228693789"
11|"November"|"None"||"None"|||||||||||"21847439"|"228693790"
12|"December"|"None"||"None"|||||||||||"21847439"|"228693791"
1|"January"||||||||||||||"21847438"|"228693776"
2|"February"||||||||||||||"21847438"|"228693773"
4|"April"||||||||||||||"21847438"|"228693771"
3|"March"||||||||||||||"21847438"|"228693777"
5|"May"||||||||||||||"21847438"|"228693768"
6|"June"||||||||||||||"21847438"|"228693774"
7|"July"||||||||||||||"21847438"|"228693770"
8|"August"||||||||||||||"21847438"|"228693779"
9|"September"||||||||||||||"21847438"|"228693772"
10|"October"||||||||||||||"21847438"|"228693778"
11|"November"||||||||||||||"21847438"|"228693775"
12|"December"||||||||||||||"21847438"|"228693769"
1|"January"||||||||||||||"21847437"|"228693762"
2|"February"||||||||||||||"21847437"|"228693759"
3|"March"||||||||||||||"21847437"|"228693763"
4|"April"||||||||||||||"21847437"|"228693756"
5|"May"||||||||||||||"21847437"|"228693757"
6|"June"||||||||||||||"21847437"|"228693760"
7|"July"||||||||||||||"21847437"|"228693767"
8|"August"||||||||||||||"21847437"|"228693765"
9|"September"||||||||||||||"21847437"|"228693758"
10|"October"||||||||||||||"21847437"|"228693764"
11|"November"||||||||||||||"21847437"|"228693761"
12|"December"||||||||||||||"21847437"|"228693766"
1|"January"||||||||||||||"21847436"|"228693749"
2|"February"||||||||||||||"21847436"|"228693745"
3|"March"||||||||||||||"21847436"|"228693750"
4|"April"||||||||||||||"21847436"|"228693744"
5|"May"||||||||||||||"21847436"|"228693754"
6|"June"||||||||||||||"21847436"|"228693746"
7|"July"||||||||||||||"21847436"|"228693753"
8|"August"||||||||||||||"21847436"|"228693748"
9|"September"||||||||||||||"21847436"|"228693755"
10|"October"||||||||||||||"21847436"|"228693751"
11|"November"||||||||||||||"21847436"|"228693747"
12|"December"||||||||||||||"21847436"|"228693752"
7|"July"||||||||||||||"21847431"|"228693689"
8|"August"||||||||||||||"21847431"|"228693685"
9|"September"||||||||||||||"21847431"|"228693695"
10|"October"||||||||||||||"21847431"|"228693694"
11|"November"||||||||||||||"21847431"|"228693693"
2|"February"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"21847431"|"228693687"
4|"April"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"21847431"|"228693684"
5|"May"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"21847431"|"228693692"
3|"March"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"21847431"|"228693691"
12|"December"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"21847431"|"228693686"
1|"January"|"Frequent"|"Very long (more than 30 days)"|"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"21847431"|"228693688"
6|"June"|||"Frequent"|"Very long (more than 30 days)"|0|76|152|||||||"21847431"|"228693690"
1|"January"||||||||||||||"21847387"|"228693160"
2|"February"||||||||||||||"21847387"|"228693159"
3|"March"||||||||||||||"21847387"|"228693163"
4|"April"||||||||||||||"21847387"|"228693156"
5|"May"||||||||||||||"21847387"|"228693164"
6|"June"||||||||||||||"21847387"|"228693162"
7|"July"||||||||||||||"21847387"|"228693161"
8|"August"||||||||||||||"21847387"|"228693157"
9|"September"||||||||||||||"21847387"|"228693167"
10|"October"||||||||||||||"21847387"|"228693166"
11|"November"||||||||||||||"21847387"|"228693165"
12|"December"||||||||||||||"21847387"|"228693158"
1|"January"|"None"||"None"|||||||||||"21847386"|"228693155"
2|"February"|"None"||"None"|||||||||||"21847386"|"228693149"
3|"March"|"None"||"None"|||||||||||"21847386"|"228693153"
4|"April"|"None"||"None"|||||||||||"21847386"|"228693152"
6|"June"|"None"||"None"|||||||||||"21847386"|"228693151"
5|"May"|"None"||"None"|||||||||||"21847386"|"228693148"
8|"August"|"None"||"None"|||||||||||"21847386"|"228693154"
7|"July"|"None"||"None"|||||||||||"21847386"|"228693146"
11|"November"|"None"||"None"|||||||||||"21847386"|"228693150"
10|"October"|"None"||"None"|||||||||||"21847386"|"228693145"
9|"September"|"None"||"None"|||||||||||"21847386"|"228693147"
12|"December"|"None"||"None"|||||||||||"21847386"|"228693144"
1|"January"|"None"||"None"|||||||||||"21847346"|"228692686"
2|"February"|"None"||"None"|||||||||||"21847346"|"228692684"
3|"March"|"None"||"None"|||||||||||"21847346"|"228692677"
4|"April"|"None"||"None"|||||||||||"21847346"|"228692682"
5|"May"|"None"||"None"|||||||||||"21847346"|"228692679"
6|"June"|"None"||"None"|||||||||||"21847346"|"228692683"
7|"July"|"None"||"None"|||||||||||"21847346"|"228692680"
8|"August"|"None"||"None"|||||||||||"21847346"|"228692687"
9|"September"|"None"||"None"|||||||||||"21847346"|"228692681"
11|"November"|"None"||"None"|||||||||||"21847346"|"228692685"
10|"October"|"None"||"None"|||||||||||"21847346"|"228692676"
12|"December"|"None"||"None"|||||||||||"21847346"|"228692678"
1|"January"|"None"||"None"|||||||||||"21847345"|"228692664"
2|"February"|"None"||"None"|||||||||||"21847345"|"228692675"
3|"March"|"None"||"None"|||||||||||"21847345"|"228692667"
4|"April"|"None"||"None"|||||||||||"21847345"|"228692673"
5|"May"|"None"||"None"|||||||||||"21847345"|"228692668"
7|"July"|"None"||"None"|||||||||||"21847345"|"228692671"
6|"June"|"None"||"None"|||||||||||"21847345"|"228692672"
8|"August"|"None"||"None"|||||||||||"21847345"|"228692665"
9|"September"|"None"||"None"|||||||||||"21847345"|"228692670"
10|"October"|"None"||"None"|||||||||||"21847345"|"228692666"
11|"November"|"None"||"None"|||||||||||"21847345"|"228692674"
12|"December"|"None"||"None"|||||||||||"21847345"|"228692669"
1|"January"|"None"||"None"|||||||||||"21847358"|"228692822"
3|"March"|"None"||"None"|||||||||||"21847358"|"228692830"
2|"February"|"None"||"None"|||||||||||"21847358"|"228692826"
4|"April"|"None"||"None"|||||||||||"21847358"|"228692820"
5|"May"|"None"||"None"|||||||||||"21847358"|"228692823"
6|"June"|"None"||"None"|||||||||||"21847358"|"228692829"
8|"August"|"None"||"None"|||||||||||"21847358"|"228692821"
9|"September"|"None"||"None"|||||||||||"21847358"|"228692825"
7|"July"|"None"||"None"|||||||||||"21847358"|"228692828"
10|"October"|"None"||"None"|||||||||||"21847358"|"228692824"
11|"November"|"None"||"None"|||||||||||"21847358"|"228692831"
12|"December"|"None"||"None"|||||||||||"21847358"|"228692827"
1|"January"|"None"||"None"|||||||||||"21847357"|"228692812"
3|"March"|"None"||"None"|||||||||||"21847357"|"228692815"
2|"February"|"None"||"None"|||||||||||"21847357"|"228692811"
4|"April"|"None"||"None"|||||||||||"21847357"|"228692808"
5|"May"|"None"||"None"|||||||||||"21847357"|"228692816"
6|"June"|"None"||"None"|||||||||||"21847357"|"228692814"
7|"July"|"None"||"None"|||||||||||"21847357"|"228692813"
8|"August"|"None"||"None"|||||||||||"21847357"|"228692809"
9|"September"|"None"||"None"|||||||||||"21847357"|"228692819"
10|"October"|"None"||"None"|||||||||||"21847357"|"228692818"
11|"November"|"None"||"None"|||||||||||"21847357"|"228692817"
12|"December"|"None"||"None"|||||||||||"21847357"|"228692810"
1|"January"|"None"||"None"|||||||||||"21847356"|"228692796"
3|"March"|"None"||"None"|||||||||||"21847356"|"228692798"
2|"February"|"None"||"None"|||||||||||"21847356"|"228692797"
4|"April"|"None"||"None"|||||||||||"21847356"|"228692799"
5|"May"|"None"||"None"|||||||||||"21847356"|"228692800"
6|"June"|"None"||"None"|||||||||||"21847356"|"228692801"
7|"July"|"None"||"None"|||||||||||"21847356"|"228692802"
8|"August"|"None"||"None"|||||||||||"21847356"|"228692803"
9|"September"|"None"||"None"|||||||||||"21847356"|"228692804"
10|"October"|"None"||"None"|||||||||||"21847356"|"228692805"
11|"November"|"None"||"None"|||||||||||"21847356"|"228692806"
12|"December"|"None"||"None"|||||||||||"21847356"|"228692807"
2|"February"|"None"||"None"|||||||||||"21847340"|"228692607"
3|"March"|"None"||"None"|||||||||||"21847340"|"228692611"
1|"January"|"None"||"None"|||||||||||"21847340"|"228692608"
5|"May"|"None"||"None"|||||||||||"21847340"|"228692612"
4|"April"|"None"||"None"|||||||||||"21847340"|"228692604"
7|"July"|"None"||"None"|||||||||||"21847340"|"228692609"
6|"June"|"None"||"None"|||||||||||"21847340"|"228692610"
9|"September"|"None"||"None"|||||||||||"21847340"|"228692615"
8|"August"|"None"||"None"|||||||||||"21847340"|"228692605"
11|"November"|"None"||"None"|||||||||||"21847340"|"228692613"
10|"October"|"None"||"None"|||||||||||"21847340"|"228692614"
12|"December"|"None"||"None"|||||||||||"21847340"|"228692606"
1|"January"|"Rare"||"None"|||||||||||"21847393"|"228693231"
2|"February"|"Rare"||"None"|||||||||||"21847393"|"228693230"
3|"March"|"Rare"||"None"|||||||||||"21847393"|"228693232"
4|"April"|"Rare"||"None"|||||||||||"21847393"|"228693228"
12|"December"|"Rare"||"None"|||||||||||"21847393"|"228693229"
11|"November"|||"None"|||||||||||"21847393"|"228693239"
10|"October"|||"None"|||||||||||"21847393"|"228693238"
9|"September"|||"None"|||||||||||"21847393"|"228693237"
7|"July"|||"None"|||||||||||"21847393"|"228693235"
8|"August"|||"None"|||||||||||"21847393"|"228693236"
5|"May"|||"None"|||||||||||"21847393"|"228693233"
6|"June"|||"None"|||||||||||"21847393"|"228693234"
1|"January"|"Rare"||"None"|||||||||||"21847392"|"228693223"
2|"February"|"Rare"||"None"|||||||||||"21847392"|"228693216"
3|"March"|"Rare"||"None"|||||||||||"21847392"|"228693225"
4|"April"|"Rare"||"None"|||||||||||"21847392"|"228693221"
12|"December"|"Rare"||"None"|||||||||||"21847392"|"228693220"
11|"November"|||"None"|||||||||||"21847392"|"228693222"
10|"October"|||"None"|||||||||||"21847392"|"228693217"
9|"September"|||"None"|||||||||||"21847392"|"228693224"
7|"July"|||"None"|||||||||||"21847392"|"228693226"
8|"August"|||"None"|||||||||||"21847392"|"228693227"
6|"June"|||"None"|||||||||||"21847392"|"228693218"
5|"May"|||"None"|||||||||||"21847392"|"228693219"
2|"February"|"None"||"None"|||||||||||"21847391"|"228693205"
1|"January"|"None"||"None"|||||||||||"21847391"|"228693204"
4|"April"|"None"||"None"|||||||||||"21847391"|"228693207"
3|"March"|"None"||"None"|||||||||||"21847391"|"228693206"
6|"June"|"None"||"None"|||||||||||"21847391"|"228693209"
5|"May"|"None"||"None"|||||||||||"21847391"|"228693208"
8|"August"|"None"||"None"|||||||||||"21847391"|"228693211"
7|"July"|"None"||"None"|||||||||||"21847391"|"228693210"
10|"October"|"None"||"None"|||||||||||"21847391"|"228693213"
9|"September"|"None"||"None"|||||||||||"21847391"|"228693212"
12|"December"|"None"||"None"|||||||||||"21847391"|"228693215"
11|"November"|"None"||"None"|||||||||||"21847391"|"228693214"
11|"November"|||"None"|||||||||||"21847390"|"228693203"
1|"January"|"Rare"||"None"|||||||||||"21847390"|"228693195"
2|"February"|"Rare"||"None"|||||||||||"21847390"|"228693193"
3|"March"|"Rare"||"None"|||||||||||"21847390"|"228693196"
4|"April"|"Rare"||"None"|||||||||||"21847390"|"228693194"
12|"December"|"Rare"||"None"|||||||||||"21847390"|"228693192"
10|"October"|||"None"|||||||||||"21847390"|"228693202"
9|"September"|||"None"|||||||||||"21847390"|"228693201"
7|"July"|||"None"|||||||||||"21847390"|"228693199"
8|"August"|||"None"|||||||||||"21847390"|"228693200"
6|"June"|||"None"|||||||||||"21847390"|"228693198"
5|"May"|||"None"|||||||||||"21847390"|"228693197"
2|"February"|"None"||"None"|||||||||||"21847389"|"228693181"
1|"January"|"None"||"None"|||||||||||"21847389"|"228693180"
4|"April"|"None"||"None"|||||||||||"21847389"|"228693183"
3|"March"|"None"||"None"|||||||||||"21847389"|"228693182"
6|"June"|"None"||"None"|||||||||||"21847389"|"228693185"
5|"May"|"None"||"None"|||||||||||"21847389"|"228693184"
8|"August"|"None"||"None"|||||||||||"21847389"|"228693187"
7|"July"|"None"||"None"|||||||||||"21847389"|"228693186"
10|"October"|"None"||"None"|||||||||||"21847389"|"228693189"
9|"September"|"None"||"None"|||||||||||"21847389"|"228693188"
12|"December"|"None"||"None"|||||||||||"21847389"|"228693191"
11|"November"|"None"||"None"|||||||||||"21847389"|"228693190"
1|"January"|"Rare"||"None"|||||||||||"21847388"|"228693171"
2|"February"|"Rare"||"None"|||||||||||"21847388"|"228693169"
3|"March"|"Rare"||"None"|||||||||||"21847388"|"228693172"
4|"April"|"Rare"||"None"|||||||||||"21847388"|"228693170"
12|"December"|"Rare"||"None"|||||||||||"21847388"|"228693168"
11|"November"|||"None"|||||||||||"21847388"|"228693179"
10|"October"|||"None"|||||||||||"21847388"|"228693178"
9|"September"|||"None"|||||||||||"21847388"|"228693177"
8|"August"|||"None"|||||||||||"21847388"|"228693176"
7|"July"|||"None"|||||||||||"21847388"|"228693175"
6|"June"|||"None"|||||||||||"21847388"|"228693174"
5|"May"|||"None"|||||||||||"21847388"|"228693173"
1|"January"||||||||||||||"21847364"|"228692896"
2|"February"||||||||||||||"21847364"|"228692895"
3|"March"||||||||||||||"21847364"|"228692899"
4|"April"||||||||||||||"21847364"|"228692892"
5|"May"||||||||||||||"21847364"|"228692900"
6|"June"||||||||||||||"21847364"|"228692898"
7|"July"||||||||||||||"21847364"|"228692897"
8|"August"||||||||||||||"21847364"|"228692893"
9|"September"||||||||||||||"21847364"|"228692903"
10|"October"||||||||||||||"21847364"|"228692902"
11|"November"||||||||||||||"21847364"|"228692901"
12|"December"||||||||||||||"21847364"|"228692894"
2|"February"|"None"||"None"|||||||||||"21847363"|"228692883"
3|"March"|"None"||"None"|||||||||||"21847363"|"228692887"
1|"January"|"None"||"None"|||||||||||"21847363"|"228692884"
4|"April"|"None"||"None"|||||||||||"21847363"|"228692880"
5|"May"|"None"||"None"|||||||||||"21847363"|"228692888"
6|"June"|"None"||"None"|||||||||||"21847363"|"228692886"
7|"July"|"None"||"None"|||||||||||"21847363"|"228692885"
8|"August"|"None"||"None"|||||||||||"21847363"|"228692881"
9|"September"|"None"||"None"|||||||||||"21847363"|"228692891"
11|"November"|"None"||"None"|||||||||||"21847363"|"228692889"
10|"October"|"None"||"None"|||||||||||"21847363"|"228692890"
12|"December"|"None"||"None"|||||||||||"21847363"|"228692882"
1|"January"||||||||||||||"21847397"|"228693286"
2|"February"||||||||||||||"21847397"|"228693285"
3|"March"||||||||||||||"21847397"|"228693277"
